Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Korea, Rep.",KOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.07037444503096,6.75265379678316,7.33959218488852,7.91126242764166,8.45512498000741,9.02775111990243,9.58813088662829,9.98535261017749,8.50386342645069,9.23725644365427,9.9217579706617,10.0719727295012,10.3782797747059,10.5024332706302,10.8037309775721,10.7084009751588,10.8117127664204,11.1126206303646,11.2602688410662,11.2836813865383,12.3690482033055,12.9702684429817,12.8528563619499,12.7317329769662,12.4261677995393,12.6198190502874,12.6677788190173,12.952944838832,13.1917269531809,12.6531894575046,11.9094442789339,12.3387268331673,11.8737409785064,11.4162657281001,11.3622569893006
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619,51751065
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2543.59926351696,2680.86121521141,2822.63359634011,2995.64952029477,3021.35142613995,3163.47189486431,3279.02499043758,3520.62850699375,3739.17562318261,3890.17807271082,4009.12140760339,4219.06693858503,3990.94613053859,4429.87597525975,4666.3913779077,5102.74914613981,5631.68223392136
Kosovo,XKX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1973790,2005362,2039723,2072664,2105256,2137514,2168753,2197284,2078964,1871524,1802493,1820009,1829462,1826434,1822773,1818354,1813079,1807094,1800858,1794681,1788743,1791949,1807126,1818119,1812788,1788274,1777568,1791019,1797086,1788891,1790151,1786079,1768096,1682668,1594353
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20140.7834697754,14812.9200924661,22382.8420685118,29323.8532618275,31946.4902579278,33156.8473491495,32417.9627954317,32152.4367426144,32306.668723862,30798.0947114833,31341.9780819419,30573.4284224199,30702.2162068121,35169.6335737863,37918.5405829238,40451.2551656974,41137.969927672,41113.8693942735,39852.5129115699,35124.0853941026,32568.4981754501,33545.346271839,33578.3309651964,32311.1800008536,31073.1537300624,29882.2126495698,29454.4426388829,27048.3706935958,26706.0191660864,26580.2264741607,25541.5378987908,26203.2617257856,26579.8321646876,24716.196765637,23867.826500295
Kuwait,KWT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,19.2352412929816,28.4872935380299,16.4916472013706,20.4989860365481,24.4742576880857,23.9743017151815,22.9142561231178,23.3538608355061,25.1193134313144,26.2574275143024,28.6596112260188,29.3184026261366,29.894552067162,30.7689391013048,31.975599354755,34.5288422505843,33.802251670696,31.1914372537519,31.5351654829618,30.5211548340109,29.4966453441835,29.3265415693367,27.5578052739662,26.7612812884495,25.1870221469575,24.9282188842881,24.5748353685826,23.4582455235038,22.9164695855109,21.7968059903888,21.1232409306072,22.9081845000934,22.3585581710822,22.6972114508944,23.6726718577295
Kuwait,KWT,"Population, total",SP.POP.TOTL,1684819,1351399,1634961,1672151,1664361,1681513,1730246,1787683,1844302,1900030,1954709,2008121,2059974,2109881,2157320,2236788,2364733,2507887,2651421,2795484,2943372,3132814,3337109,3507844,3665876,3834574,4004096,4154812,4323515,4442316,4400267,4360865,4589643,4853420,4897263
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1203.47208279448,1089.90005451003,928.31552055094,784.564919201316,627.220989930123,587.298180667228,619.667768615001,671.25000816306,675.058248147575,689.414278205464,718.342832397662,749.423779561565,742.44300111832,786.350474964134,831.482103944381,820.709519437592,837.138026647346,900.02796489729,966.409971184817,981.220904665529,962.764789828724,1005.4831781815,985.8472865972,1069.78404438716,1088.58214229508,1105.65193844261,1128.3161612818,1157.18275758067,1175.0712778747,1201.87701429721,1093.32856461422,1132.5546781282,1212.17812721768,1298.25724482211,1391.68404329929
Kyrgyz Republic,KGZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.38718483816402,4.76327136140642,3.10025689861363,2.27755321991765,1.49063059722897,1.04331717850898,1.27812017790883,1.24284002647974,1.29104228021929,1.01518008140613,0.979490695052754,0.815154801557025,1.00955696831549,1.12225943765481,1.09912153729309,1.0872925479987,1.07127259780012,1.27961415120573,1.47100933324484,1.30648727568783,1.20827304040436,1.42500243843647,1.84730353944285,1.67670910396995,1.68334843700684,1.70796995249697,1.57746831023662,1.5280901441896,1.78020784661392,1.55180160392437,1.38383515228208,1.53476225562031,1.5054865652983,1.44095214620233,1.48784220370685
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,4391236,4463634,4515400,4516777,4515069,4560454,4628438,4696421,4769015,4840422,4898362,4945073,4990704,5043308,5104713,5162640,5218373,5268385,5318729,5389643,5467059,5546587,5652076,5777150,5905848,6040036,6175338,6306696,6444079,6590211,6726596,6851224,6975220,7099750,7221868
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,634.525297009385,643.410259077746,660.633861954064,680.964153708638,717.509245108717,749.234741728538,782.683156535545,819.205851313643,836.088098507116,881.634129609675,917.228038617529,954.123505414634,994.492241963795,1038.71192767783,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,2721.07810663082
Lao PDR,LAO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0593466304727206,0.0705279994805099,0.0756199055803893,0.077437642207357,0.0832151575515364,0.0797255817076652,0.0912860471873156,0.0987575531185784,0.103996253238689,0.0989742329965039,0.172061042728584,0.186381120141295,0.20574279762084,0.210602243440398,0.217585848686857,0.221926040668041,0.28652401395224,0.298205023714399,0.343065642386553,0.423077773444872,0.467525939369713,0.486447711772495,0.511690636170271,0.596607216188438,0.654511028510084,1.31255012574164,2.29721448088974,2.74206282655521,2.78650036580858,2.67630204116372,2.645846687138,3.19548907488521,3.17918742501495,3.35860711157858,3.35435098295083
Lao PDR,LAO,"Population, total",SP.POP.TOTL,4311955,4435118,4559646,4685060,4809220,4929409,5045678,5152011,5248266,5340784,5431212,5521482,5610889,5697945,5781626,5869523,5963200,6056236,6148969,6241642,6334194,6426590,6518978,6611385,6703172,6801645,6908802,7018147,7128045,7237636,7346533,7453194,7559007,7664993,7769819
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7622.69825875963,6694.19894278367,4607.11379673414,4464.7211347223,4639.50565161418,4661.66840092451,4822.90414861125,5317.97997604979,5719.98918281481,5929.26767237825,6336.38296707987,6833.4354323157,7443.22944659059,8149.00183600084,8957.23393555082,10106.2626157732,11507.4648265658,12810.0409502542,12506.6945041012,10675.425174228,10500.8666223014,11018.5152421583,11971.0107466522,12353.5386135301,12731.6771959342,13321.9753140616,13787.3367440023,14382.8612727134,15120.0698171804,15328.3859933295,14900.7295718866,16070.1680032322,16421.3748596,16229.3844520245,16374.773539624
Latvia,LVA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.36687480356916,6.78768164413764,5.47190149093193,4.70141887964296,4.16036230601942,3.71641524376111,3.76469850912942,3.62319763931289,3.49279404021296,3.29071710224131,3.05416992249372,3.28140443356709,3.31793333226559,3.45946489332177,3.51629297934446,3.58674450006454,3.84969596868313,4.05135604967448,3.89409559082212,3.61956025884485,4.23345275809216,3.99736079222842,3.94598880509891,3.86525804077913,3.79876034591545,3.86745667695055,3.81753444818853,3.82654532273942,4.20714476222697,4.13194121501373,3.82914774350693,3.99598830452802,3.68567769315781,3.66319656422698,3.647774745944
Latvia,LVA,"Population, total",SP.POP.TOTL,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1913822,1900449,1884490,1879383,1883710,1866124
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2752.72442253257,4031.19474543924,4595.5808332577,4992.69878232449,5301.41584672248,5542.2265103529,6054.52911921482,6008.75855385657,6120.45672717024,5982.41788354308,5958.97836750301,6085.76041420146,6207.24133893746,6319.76518298647,6633.75258002393,6707.18024635316,6696.37428200596,7179.34520092306,7701.29823027979,8375.48851252821,8955.54336184707,8936.20027462737,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,5834.63415739394,..
Lebanon,LBN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.66181062117978,2.01986310928144,2.12426258302154,2.98475624678229,3.22060342963737,3.66681941609323,3.73782368857194,4.03119945574986,3.93314871686452,3.98249044656787,3.53598931938817,3.7525460492449,3.68898515605677,3.63952510966725,3.62889487678395,3.54858446679178,3.39584048951661,3.08582491177961,3.71794595880824,4.31860187525276,4.09800035229092,4.11737002602031,4.47632828355561,4.02278357415317,3.93405377982319,4.15689901334406,4.40699597979459,4.75585896916428,4.59444406102218,4.66025747446672,3.82658313221911,2.92316253483224,1.81652362812428,1.87387427333851,1.89531037233795
Lebanon,LBN,"Population, total",SP.POP.TOTL,3595175,3668912,3747371,3820647,3889799,3960735,4034781,4108405,4181281,4255277,4329340,4401918,4463504,4525508,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493,5805962
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,533.824964193999,560.884905718596,590.008212092485,601.55791413154,628.960051227201,641.758711944969,670.469581774155,689.806218455005,696.935973937753,698.441087182066,725.263668707773,752.243212493971,760.033443180306,798.540500554454,817.793597897186,853.960500629797,893.750686627156,927.26863327342,971.881366821351,952.747929746529,995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834128375429,955.221236301503,967.51928598325,974.382478149793,991.069661910744
Lesotho,LSO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0601205948402384,0.0739261574301487,0.0617635220474954,0.0587340472911615,0.0631838759728527,0.064106604517594,0.0656554543712337,0.0647341974619366,0.0633117606224872,0.0658435310103562,0.175057500001248,0.182472175617099,0.193214045969301,0.197475238771241,0.206480651443919,0.208850039629794,0.21305222504361,0.274309516154465,0.22196333562331,0.25857155622013,0.261640445014179,0.270207332737838,0.283333185866373,0.2825669193933,0.288016522369956,0.283472812790582,0.308624300725396,0.333455410247971,0.346995310044912,0.354575100536117,0.314528562744915,0.33799947115729,0.42915695220265,0.428947441284169,0.428078272524913
Lesotho,LSO,"Population, total",SP.POP.TOTL,1809696,1842379,1873274,1901793,1927707,1951437,1972418,1988130,1998049,2003234,2003913,2000853,1994679,1985059,1971129,1953076,1945063,1953268,1966541,1980883,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472,2337423
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,754.134009462384,735.180658658157,450.538677691808,290.388920233659,227.742776021788,216.093554614513,235.435058248512,449.286058616964,528.670341826706,609.040903258705,754.850917360951,754.422355762017,762.716393927064,528.567395543421,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,665.101337624192
Liberia,LBR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.168730299995458,0.131969141096581,0.111702946400439,0.115028077244672,0.115027107884543,0.117234213027888,0.12359510798109,0.112308841855475,0.108272125189692,0.107666202168634,0.136333350067637,0.152619706314848,0.150446784296923,0.161626808123783,0.172701505151269,0.206360770853813,0.205397808574399,0.182417792071517,0.146715404306147,0.132537734959021,0.1956938966072,0.209775565020002,0.223437089459216,0.202986909648455,0.259010541172532,0.264624586135088,0.291277161616349,0.253788210788989,0.129815079743549,0.20014984968439,0.162113991303559,0.159868484974207,0.161651307373094,0.152830013156671,0.154485706553412
Liberia,LBR,"Population, total",SP.POP.TOTL,2223667,1956518,2072461,2155126,2149928,2169162,2232289,2412989,2670124,2821684,2928117,3015338,3094782,3119532,3156892,3301015,3490787,3669050,3821003,3943028,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031,5612817
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11085.9439949716,12541.6926152482,11949.2275026865,11274.3452230872,11280.3829303475,10839.2802241884,10891.8055687803,11284.7780739062,10722.8700734717,10643.1452796026,10853.8059516526,10467.8776146012,10170.3095776338,11267.0627623548,11529.1086646221,12628.896152656,13176.7758911904,13712.9602583972,13403.0004645911,12549.0854345521,12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7731.35448152581,7002.68189296358,7630.49664928174,7696.0807819319
Libya,LBY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.33872801889842,7.23138368101399,7.3842458503148,7.71008938220532,8.80924389422976,9.81142049990187,10.1498718869758,9.25534870303688,9.0292107851376,9.15167731626332,9.29018000117247,9.0214945891093,9.05829449877551,9.57214634023075,9.27889988186574,9.85289132685578,9.61121605909892,8.80448137239163,9.16430783442361,9.46592937047626,9.79867306653797,6.97396882931226,10.1719960487613,9.93067314994636,9.61533793913791,8.3409996510926,7.71283597446731,8.22031320255774,8.36151848685695,8.26849764632106,6.48685759316115,8.1793228617378,8.05301361263212,8.65140297405067,8.66457129316627
Libya,LBY,"Population, total",SP.POP.TOTL,4445239,4544400,4640352,4733045,4822037,4906843,4987393,5064639,5140704,5218038,5305021,5403639,5508410,5619398,5736693,5858798,5980211,6104380,6235430,6366686,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659,7381023
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167187.15730982,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,28742,29209,29627,30089,30470,30776,31033,31232,31668,32221,32645,33194,33694,34079,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39846,40450
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8333.3507070025,7847.01734327521,6185.53523621407,5206.44266110742,4730.69631958508,4924.09667530707,5211.10025197912,5685.44901491024,6154.17245640636,6129.99843995634,6384.30865426374,6854.52512826671,7374.0979710116,8218.69336289848,8851.92598922347,9692.86853763267,10577.2145522871,11889.3545234657,12324.5197331387,10612.9204044582,10884.1161852582,11836.7200384033,12516.6184065667,13145.8069309969,13753.1895982305,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18569.7057246217,18884.5152531698,18685.5523679178,19092.6451176955
Lithuania,LTU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.49806346302894,9.98252223056725,5.64533957602387,4.40399249120122,4.30237365550823,4.16549328180911,4.3306984953686,4.21432801036716,4.48670467758572,3.7828602949063,3.33092730007635,3.57013822101879,3.62197424563623,3.65786848433758,3.86899905983728,4.20098792244941,4.34082416360822,4.81800789405111,4.95001768164964,4.17668379432144,4.53332954506564,4.72911365651569,4.8479177448757,4.51309413254538,4.49797821297655,4.69257592209704,4.69887829841954,4.91240709777077,4.97247446083995,5.08575146500164,5.07196741780172,5.10322677130588,4.65112254775415,4.51994281903548,4.49056496639174
Lithuania,LTU,"Population, total",SP.POP.TOTL,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2989139,2961250,2937253,2911109,2877325,2842639,2819200,2811089,2810369,2808380,2831639,2871585,2888278
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,66027.0750081087,70779.9738182581,71116.9413609679,73116.1933406133,74883.1415751349,74896.0964542561,74916.5073926589,77993.0573693363,82170.2392472062,87695.3390885394,92527.7108705226,94243.7068360989,96269.5797484275,97597.9973184565,100292.566948333,101222.044353044,105614.178851764,112417.876989455,110094.791529429,104574.349049084,106544.057363484,105290.249021891,104487.744312565,105338.955521681,105583.937273429,105462.012584423,108351.451826983,107142.126672598,106788.728745199,107591.965850496,105274.2471768,110873.185245175,107467.187082637,105422.829667869,104147.1739928
Luxembourg,LUX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,31.3699096503863,32.1940568475452,31.0392044367948,31.1851059815083,28.4722963330645,22.2171918017742,22.0843744341843,20.3802598641078,18.3807393454203,18.9702073291132,20.1714416685767,21.1410452409263,22.4851235501765,23.1479308283329,25.9341402984097,26.0434089062211,25.2671712117333,23.6288862545912,22.9460759234626,21.3143076400761,22.1192102620953,21.3951272024339,20.4689365773544,18.9995583038869,17.6515632218206,16.3436352272807,15.5348496771555,15.408092082316,15.6999753269183,15.63174898105,12.6787105084079,13.0933781621838,11.1248914795982,10.4160977146887,10.5572722492364
Luxembourg,LUX,"Population, total",SP.POP.TOTL,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430,677012
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31378.8304183133,30982.3788289054,33280.8531405232,33812.6326064638,34113.7531646476,34162.0125862687,33543.2536281767,33273.3263570517,31376.4225649646,30270.8085696141,31772.6302531656,32441.6760183581,34967.8914561813,38581.6976189322,47665.9330386643,49470.940295748,53240.2045750276,58376.1176047275,58146.3285846714,59528.8350159491,74195.0577762344,88168.9713699088,93192.885853941,99054.4980289716,92383.8434915276,69902.9605741233,68391.3415491921,75650.1261840452,79178.6506290559,75724.6078280261,33853.7761550109,41634.2386139903,34000.7134128308,59474.3964251614,63377.2932129214
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.81743543812509,2.73595905019195,2.93744944729037,3.15234375,3.3366935483871,2.93501099438065,3.35196338231751,3.54229571052001,3.85792090930618,4.02152550304165,3.38875986994891,3.5946070523162,3.90351277372263,3.95897204688909,4.47503848691445,4.32397043294615,4.07757065544197,3.70071030908044,2.95431847604957,3.16579439252336,3.20335195530726,3.07296215429403,3.06920232435288,3.0667342456496,3.36030239665434,4.29149167833256,4.02436781609195,4.45172732880938,3.22598269843679,3.34419642857143,3.25780566092793,2.99970695970696,2.47822235346228,2.47569239835003,2.52532751091703
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,334950,351650,370900,384000,396800,409300,415100,417300,422300,427400,430600,433900,438400,443600,454700,473500,498900,520900,540700,535000,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800,687000
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,538.536275056569,489.716098120013,480.810932444988,476.159733326381,461.397665709464,454.537946632781,449.6280870806,451.303199370831,453.886174768872,460.034389996571,465.529509827021,478.40561494987,406.70122213637,433.601040301214,443.278654985967,450.955230911228,461.540337897729,473.785462328449,490.963935389518,457.789754866068,447.417143030687,441.755158414121,442.641500123543,440.674658903628,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,431.599103077746,438.516263353189,445.834551910581,453.383067004772
Madagascar,MDG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0753091561550574,0.0781392646826303,0.0767994675361909,0.0772276545017199,0.0922075680281478,0.100681254903914,0.0936549559838935,0.0994675806130341,0.10746083570636,0.106721624928612,0.10257721778278,0.100417197525336,0.0664561698966827,0.0857465979970843,0.0900701514214735,0.093326061823388,0.0868890531095146,0.0887561893464716,0.0893717405600502,0.0824187554067149,0.0887332565790363,0.100533250373538,0.121500587449608,0.126490659824491,0.126540783548996,0.134437411505432,0.124571110322348,0.132624692613867,0.11912379760542,0.142139028845034,0.108038542830456,0.138189637609379,0.144033985186775,0.147269201638214,0.146494805123461
Madagascar,MDG,"Population, total",SP.POP.TOTL,12055639,12421412,12800870,13197345,13613850,14051275,14510711,14990814,15489364,16000506,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932,31964956
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,353.771303717595,372.997561772469,335.726543539643,362.930995399017,329.584099900642,385.279714072363,405.397063690478,412.4131068375,419.313245170577,422.099909963762,418.592985038462,388.260039763569,385.308980237095,397.224846758815,408.064916052765,410.267979592536,417.877689776503,445.254305419586,465.55147298007,489.631418790158,508.088650552846,517.833736624232,512.74031797451,525.357645516557,539.562601918057,539.605363240686,538.221990810959,544.795729220349,553.528790902088,569.866249371948,559.447086086067,569.968967322435,560.635759714941,557.03523965791,551.95152347056
Malawi,MWI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.160991391863188,0.17958748817962,0.190555988759436,0.190411846569008,0.20071040583404,0.205702062350611,0.215460865042771,0.237908698465779,0.247116709207073,0.248338945911785,0.273808402340698,0.273146222506607,0.263500341738185,0.25920295685927,0.251729158048841,0.277904313470894,0.286891869131667,0.300478560389937,0.306502016933238,0.288827537610307,0.302506403583916,0.375983735889801,0.361753852443003,0.310800469452195,0.299117927594907,0.287318193984204,0.279415248170622,0.299783006549716,0.294590681031673,0.294726852321002,0.266526561430064,0.305223786714373,0.272369783877739,0.222924211075164,0.221419380007265
Malawi,MWI,"Population, total",SP.POP.TOTL,9545852,9844227,10135079,10284024,10164894,10150117,10352228,10562035,10792876,11047804,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482,21655286
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4184.76072928976,4456.93133148159,4726.13789172987,5062.5911043705,5390.10167606966,5771.35211956083,6190.46429134886,6480.55649455855,5857.96702940857,6070.95621987091,6455.61419792583,6334.92795651698,6516.90671560155,6732.92049458099,7025.34558004381,7234.02442689141,7469.8106921211,7769.59693350488,7976.11785374773,7700.46111294033,8118.92270511981,8400.32248683558,8710.52671359902,8964.80724896203,9341.73055971278,9648.6797937523,9901.47960179812,10293.7629205362,10610.1950240479,10902.9834855856,10171.4657842762,10388.2667120857,11191.6511756943,11445.3925275079,11883.79127749
Malaysia,MYS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.61260484744973,4.10556073600581,4.20963640692233,4.11439644140166,4.41799341952245,4.47298675262839,4.96064596756838,5.29808397743593,5.05105900643332,5.334257522142,5.69323613529471,5.88304152527669,6.08030867532827,6.34316955354466,6.71466646648273,7.01024161142768,7.10605067191351,7.58861945429411,7.83922878075814,7.03693732266971,7.52034773024468,7.48482299197254,7.40984230399317,7.85952532729463,8.18962008151058,8.09596053481984,7.78504411100645,7.35056919281223,7.72644571640815,7.63039929073035,7.46778698028461,7.5232628848407,7.98329915646393,8.03895132928611,8.32321620146515
Malaysia,MYS,"Population, total",SP.POP.TOTL,17833171,18342464,18834572,19322664,19820446,20330599,20850087,21375218,21906713,22435531,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,35557673
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4582.26127944099,4507.19492955077,4671.99639313801,4803.909904607,5053.64633599107,5580.26342049427,5888.07241870662,6254.75856992657,6599.87173747822,6889.01246088686,7037.08546104613,6647.6503820039,7012.25568873173,7845.29307409315,8174.41607301248,7141.88377049891,8620.72814678183,8933.17166363858,9396.49733610486,8313.4098369723,8569.52494600725,9005.81391375104,8907.66134868182,9213.32791442475,9612.07861806739,9644.90655028145,9909.07669723415,10263.2991147672,10793.8941325367,11194.9253748064,7295.60220956454,9759.2219360708,10939.9963271738,11439.5364342871,11798.791369146
Maldives,MDV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.420889652165402,0.423206012027506,0.451071714533648,0.518204537658647,1.08642782531038,1.30528464946289,1.29751817249673,1.1325815163593,1.25878638765341,1.23570717921359,2.22609114988706,1.93432298695457,2.30474322396576,1.94778256338304,2.45145365329299,2.23477542921851,2.66527747243119,2.70587618921409,2.84350179968468,2.82592778694997,2.92051930198009,3.06229494158009,3.72836837996164,4.05254080535906,5.30224821513622,3.7098800898742,3.91172728667202,3.50893653976657,2.93025349873916,3.10683553024106,2.40580899310521,3.25639247201417,3.4143856395462,3.41106552546227,3.56650922036609
