Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Marshall Islands,MHL,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,56.6096037,..,56.2314828,..,71.8939267,..,72.2064542,72.0734774,71.9668881,77.7692719,76.3558807,77.8125516,77.731355,72.4531094,74.5095784,67.7869108,67.7413919,68.3039943,68.3553665,68.7863088,68.7919642,68.7781234,66.9616025,71.5566641,70.4896779,70.4364624,71.3572471,71.3493869,71.3481185,..
Mauritania,MRT,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,46.0244582,..,45.8469829,..,45.9083676,..,45.913252,45.6633535,40.0786499,38.1680766,34.781638,36.42003,33.1662774,36.4988833,41.3195206,41.5159207,38.6936523,35.186725,34.8978977,33.2308783,33.9295544,35.3834265,35.117094,35.3171652,33.8252956,34.8463049,34.2890452,35.4205374,36.9276512,..
Mauritania,MRT,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,44.785936,..,45.1382348,..,48.1239288,..,58.9629938,56.9383566,48.5749898,49.6075779,45.8412349,47.3598807,44.1553063,44.6392303,46.8567204,47.2590556,44.1563157,41.6326423,41.7288433,41.9011855,44.0638415,43.7032974,42.8482419,42.853978,41.0897774,39.5660863,39.5934434,41.2773469,42.590242,..
Mauritania,MRT,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,47.3473969,..,47.2709384,..,47.3130306,..,47.3762266,45.7074045,41.644293,43.3341793,44.1685404,46.6398064,38.4102935,40.841906,41.4838772,40.5472845,39.9386401,38.5510822,39.9317334,40.1977816,41.2077177,43.0773595,42.7837982,43.5035102,44.8109041,41.9211203,42.357255,42.2667439,42.1030977,..
Mauritius,MUS,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,60.5412585,..,60.3241233,..,59.3953446,..,62.5866547,62.7796716,62.4553026,63.1583711,63.2096878,63.2214864,67.4865633,66.822305,65.5996417,65.8607943,70.5816974,69.3503873,71.8078568,71.9363001,72.739377,71.3453769,69.4936139,68.0541381,67.5162388,65.7050011,65.5727176,67.3580344,66.2220234,..
Mauritius,MUS,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,57.3111109,..,59.1398781,..,60.7412072,..,59.0743778,62.293697,62.3680387,62.1002763,63.9235882,65.3789591,68.5746779,68.1105818,67.6203618,66.7624959,70.1416474,70.0292161,72.7993746,70.832035,71.6273546,71.6858871,71.2777086,70.0043067,70.5906282,69.6623397,69.0073274,69.7560661,69.6879982,..
Mauritius,MUS,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,70.8260508,..,74.0946714,..,73.3783017,..,73.4815625,72.5051907,71.8590527,73.1210103,71.88011,72.2240538,73.1882077,72.6347012,71.3781925,72.1761891,74.6718943,73.0221124,73.4862696,72.1727487,73.5216755,72.9064754,72.9145748,72.333803,73.3963746,69.3785187,68.734045,68.3812721,67.9557065,..
Mexico,MEX,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,43.2983677,..,52.07261,..,51.6959152,..,45.2130767,46.0847346,46.6085662,48.807541,49.685491,48.2335983,51.4690774,53.3610427,49.9711645,53.2634999,55.1941472,55.6731428,53.8959477,53.2847969,53.8304719,51.5346523,50.8168666,51.171928,50.4408854,50.4510527,49.640729,49.8847981,47.0640988,..
Mexico,MEX,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,57.5339106,..,59.1037158,..,59.051697,..,63.4267474,63.0013843,60.9369984,60.1097653,60.9441586,60.5352041,60.3029084,60.2519746,56.6929012,57.5867828,59.3810799,59.3770062,58.1486191,57.7420193,57.4026104,57.4505902,54.8126908,54.2041143,52.9751437,51.8459998,52.3971353,52.086238,51.7749322,..
Mexico,MEX,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,45.1438142,..,45.5701181,..,47.6124142,..,52.0110328,52.8408279,53.8341781,53.3740362,53.3738383,51.9211602,47.648684,48.7299688,48.2053625,46.3288675,46.7263573,45.8198954,46.9289858,45.2102836,45.4749739,44.4008161,43.088259,41.8879329,39.9835084,39.3268581,38.3383975,38.4166425,37.1058908,..
"Micronesia, Fed. Sts.",FSM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.4646321,44.5443366,44.4898214,42.4936847,42.0383427,42.2628706,42.8251216,37.9025024,37.9071923,38.2984915,47.9737698,47.9347067,47.9482845,52.6844083,52.7086162,51.3556701,54.0413676,54.0813601,49.6826094,49.6999263,47.7476106,..
"Micronesia, Fed. Sts.",FSM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3059868,62.4472633,62.3945994,52.3869028,47.5255501,46.1677979,46.1693703,42.5562341,42.4856049,42.8566039,42.1202505,42.5683796,42.674034,44.1165859,42.6973078,41.4646357,41.433331,42.8467988,42.8132404,42.8168158,42.8249128,..
"Micronesia, Fed. Sts.",FSM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,72.5207113,..,72.1425904,..,71.8939267,..,72.2064542,72.0734774,71.4529214,79.6861415,79.6608125,78.9326208,66.0360074,66.0009113,65.5004447,61.3959984,61.3710222,61.3151907,59.5538387,59.578703,59.5828026,59.5727722,57.4966485,60.7820409,68.4945478,72.1865947,73.7876755,73.7798171,73.7785486,..
Moldova,MDA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,37.0963164,..,39.5307932,..,38.325927,..,37.2204587,37.123678,35.2711101,33.8112142,34.9557126,36.6284077,37.1967797,36.8304505,39.5938113,40.0762894,40.4034039,41.5935899,42.3200321,39.1125524,39.6467127,43.5127419,47.1483109,46.0297022,46.0479252,47.2544422,48.7390436,50.6857886,56.349995,..
Moldova,MDA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,51.2186048,..,48.4451816,..,45.8281209,..,45.4712452,45.0290856,46.0096563,45.5874932,47.0282677,48.9680562,50.2423381,50.9627277,51.6917648,51.7466241,50.3367064,51.2556188,52.71254,51.7200335,51.2102318,52.9342436,51.9299653,53.0763189,52.4677786,53.5023002,54.1757478,54.002893,54.1256767,..
Moldova,MDA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,55.6714689,..,57.9872361,..,53.0223045,..,47.697423,47.6863565,52.9450474,51.5490993,51.3662562,52.2548827,51.8965111,51.0901242,51.1988425,52.174908,50.7599593,49.6463768,50.6843819,49.7479906,49.6620042,49.5089511,50.0202122,50.5150974,50.4624791,52.6286785,53.6120069,53.6281453,54.1880698,..
Monaco,MCO,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.2956019,86.3148087,86.3210444,86.3552853,86.388661,86.2933425,86.3499091,85.1169463,85.1397113,85.1156279,..
Monaco,MCO,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.0019256,76.0427468,76.0859384,76.103697,76.1518456,76.0698658,76.0368909,75.9490094,75.9583728,72.2449856,..
Monaco,MCO,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,72.5207113,..,72.1425904,..,71.8939267,..,72.2064542,72.0734774,71.9668881,78.8199457,78.7730483,78.865499,78.7800375,78.6768714,78.6464016,78.9055053,78.8067899,78.5861418,78.6975501,84.5664361,84.5754407,84.5534058,83.4120367,83.4086617,80.7103866,80.6071706,80.1353099,80.1215774,80.1193607,..
Mongolia,MNG,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,39.9402901,..,39.8243824,..,39.8644721,..,42.751561,42.3905089,43.1962263,39.7588191,40.2133095,38.2836557,37.9990439,39.1572133,40.8907936,40.7519827,40.7114186,41.6177432,45.4144662,44.866662,44.3627936,42.6445022,45.5577939,44.7572467,45.2804191,44.4962243,45.5327286,44.2647549,43.7724984,..
Mongolia,MNG,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,47.0173365,..,49.4243944,..,49.4968357,..,56.3308556,53.4416859,49.2798888,52.4871175,52.1170459,51.9790034,50.7578333,50.1869379,50.4810954,49.9876391,48.8168919,47.4393861,49.980102,50.0615109,54.4257295,54.2972082,55.278976,53.8159244,52.7452878,52.8374907,51.7932697,54.215834,53.7469717,..
Mongolia,MNG,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,61.0461736,..,61.0058799,..,58.0145977,..,59.4611849,59.469816,59.2428068,53.7575027,53.1697847,52.9451541,51.0449874,52.6301362,51.4188349,52.8966853,52.9423143,52.5608821,52.7294265,53.2572616,54.4838426,54.0495649,53.8685513,53.4566149,53.9661876,53.9843518,54.381821,54.2531778,55.2475985,..
Montenegro,MNE,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.7516576,44.8845758,46.0373379,48.5767288,44.7938695,44.8981458,49.5291436,51.1741933,57.41865,57.4437911,56.1982403,56.9180812,55.0439421,55.2321136,53.0983988,50.8616715,51.7162109,56.7205669,58.4666107,..
Montenegro,MNE,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.1556589,52.6063101,54.2846479,55.5320695,54.1122899,53.9991126,55.2207511,55.8367276,58.4871369,58.9818375,59.130461,60.2614201,59.477049,59.50513,58.7502941,58.3479115,58.9512661,57.9733103,56.8707823,..
Montenegro,MNE,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,52.2697648,..,60.5871521,..,61.0060245,59.6706202,59.610412,59.5856217,57.8637734,56.488325,56.1943679,56.2897858,55.1531238,54.1751738,55.6777886,56.0360139,56.1494256,56.742799,56.3354957,55.5485397,58.0838863,58.3152102,58.9170358,57.2712537,56.024827,59.1616188,60.0864445,..
Morocco,MAR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,51.2867936,..,51.2050898,..,51.2333497,..,46.1375329,45.5378132,44.0065714,41.584352,45.0071082,45.9655136,45.4284873,45.9436313,49.0676398,48.1264617,47.4286781,47.0830645,46.0979352,46.7442758,48.6246078,46.224121,45.1923591,48.7485362,50.2181269,48.9260271,49.0068481,50.9743068,54.7695462,..
Morocco,MAR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,49.1393891,..,54.501191,..,54.5451791,..,51.0927457,51.0983225,49.9127501,47.0424257,52.5381775,53.5081514,54.210508,55.324833,55.2356472,53.6693701,54.7754734,55.1742285,55.6529669,55.7858174,55.0823048,54.9333658,53.0365229,55.2917619,55.88522,53.6781453,53.5824427,54.1161129,54.4419236,..
Morocco,MAR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,64.4739623,..,61.3078486,..,60.6512017,..,54.2440441,51.062785,53.3176815,49.4272932,50.4544882,50.3650373,48.9237683,49.8394913,50.3406222,50.3907776,51.2553986,49.5062576,50.5538404,50.6179176,51.9129404,50.5729013,51.3742901,51.4596208,51.5491406,49.3094859,49.2337674,50.1940163,50.6345517,..
Mozambique,MOZ,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,50.0713148,..,39.4698071,..,39.498067,..,35.9983942,31.630826,35.8015216,36.8159511,38.3014431,39.7278798,40.0904174,42.6380857,38.7396608,37.6799209,40.4963872,40.767919,40.2254309,40.0610803,38.0728145,37.926121,37.9801015,38.7009555,35.3508131,35.4238973,36.3553301,36.2136298,37.4225793,..
Mozambique,MOZ,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,41.7789916,..,47.1662235,..,51.1357986,..,50.9459706,49.2521784,46.5649649,45.6361086,46.1895136,46.9438401,48.1797864,48.4845392,46.4542085,46.0307001,46.8947358,46.0035354,45.7141157,44.7627773,43.9067676,44.1039167,43.3276142,43.4251747,42.63799,41.9511351,42.4629934,43.002182,42.8211624,..
Mozambique,MOZ,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,44.6676646,..,44.6078281,..,44.7815926,..,45.593282,43.8324928,45.8092591,47.2732859,48.4386054,47.4460814,46.9539361,47.035434,46.0138634,43.4740077,45.3356533,40.7004288,41.395428,42.2878511,39.5488348,39.9004736,40.0830551,40.346014,39.0544333,38.9147048,38.5004121,38.0038145,36.3987667,..
Myanmar,MMR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,25.109255,..,25.0275512,..,25.0558111,..,20.7904951,20.6929697,19.4227872,17.8237479,20.4050874,20.4345178,20.0417175,18.9080126,25.7402737,25.8502082,21.0906738,21.2302838,26.0569487,26.8902786,28.9339112,27.0022334,25.6752646,25.7175242,25.707738,21.3650756,19.363269,20.5926852,21.0407163,..
Myanmar,MMR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,25.9126539,..,24.7741923,..,22.5636132,..,20.5737346,19.821501,16.9775558,18.3810009,21.3555508,21.3787805,21.368477,20.9084042,28.4452065,29.7002283,27.0559383,31.8617284,33.8613821,37.3547328,40.9491673,41.5672335,41.9833546,41.4523781,43.3709289,36.9317165,34.9853355,32.07131,32.4717779,..
Myanmar,MMR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,31.0736081,..,31.0363057,..,32.5013427,..,25.507276,25.4954058,25.689379,25.2179658,28.4451018,28.4549859,27.8281497,27.7172732,31.6544005,33.2065375,32.2639933,35.198062,35.421376,35.4835153,38.9785616,38.1836405,36.7673046,36.5408084,36.945876,30.0331488,28.416322,27.289255,25.7857658,..
Namibia,NAM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,68.4199871,..,60.4484289,..,60.4766888,..,54.0576442,54.614589,53.3799346,52.2021286,56.7168337,57.0967465,58.5900919,60.5432807,56.0309459,55.0228901,59.0771238,57.8626989,57.4938848,57.0330518,55.908958,56.5592477,57.438306,56.9167337,54.2548707,54.4441369,54.5564222,54.3336618,53.2721077,..
Namibia,NAM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,54.842666,..,58.904414,..,57.6229182,..,65.3616531,62.8660072,57.4965119,56.3903391,57.7174159,56.7269817,59.4542782,59.9746989,57.399393,54.9752973,57.6854472,58.3605365,57.6707214,58.7083673,57.1900858,56.3726184,55.8603153,56.7701954,56.0742657,57.2165928,56.1534208,56.2293949,56.9904385,..
Namibia,NAM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,65.4283525,..,63.1566998,..,64.6262426,..,63.1399021,62.6301796,57.2796972,58.0320476,61.6198631,61.7510569,63.3236161,63.3352832,62.0766352,59.894318,61.3830284,61.315022,60.4981659,61.6656797,62.326168,60.7592471,60.1183824,60.1644108,60.7284055,61.8853348,62.4508062,62.2795201,62.6073548,..
Naoero,NRU,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.9995557,44.7005576,45.739088,45.9361706,45.820226,45.8494289,45.8820424,47.2009633,51.4935243,50.472513,50.4784473,56.8800001,50.5427934,50.4520871,50.5059159,50.4978097,50.526336,51.5354476,..
Naoero,NRU,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.3638743,43.2323659,43.0561928,43.0629982,43.1112635,42.583905,40.3299876,40.1558302,45.9372134,45.9732038,46.0112839,49.319475,49.3619238,49.2896465,49.2605751,49.1830964,45.8988179,46.590308,..
Naoero,NRU,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,72.5207113,..,72.1425904,..,71.8939267,..,72.2064542,72.0734774,71.9668881,78.8199457,78.7730483,75.0748846,74.993688,74.8956713,74.8667212,75.1128945,77.5644284,75.4726756,71.7940289,63.2095297,61.0326925,63.5527008,60.3993782,60.6385174,60.6617071,60.579545,62.9487377,62.9373304,61.2985462,..
Nepal,NPL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,35.9853648,..,35.8078895,..,35.8692743,..,30.9755839,30.7958278,37.3913074,33.4250618,31.2547592,32.9333497,31.5758422,36.0338815,37.8746994,35.8569059,29.7673402,30.889301,33.9323368,28.7198131,32.24893,33.3015495,33.5608919,29.725032,31.3834164,32.9449151,32.7808542,34.9287923,34.1416692,..
Nepal,NPL,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,44.785936,..,45.1382348,..,43.2085637,..,45.1224224,43.9843977,45.3142944,47.0745016,46.7496845,46.9182352,44.7318479,43.3724729,41.685005,42.1368767,42.3608482,42.0297777,43.5580615,43.8333911,44.6377745,44.5023864,45.5328342,45.8191549,44.3913571,44.8080633,45.4525577,45.2850005,46.1517079,..
Nepal,NPL,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,57.224549,..,57.2312267,..,50.9248602,..,45.407773,44.8083552,42.3775413,41.7061053,44.7700975,44.9430806,44.091316,43.0296686,40.6502045,41.8545287,46.7278357,46.6198575,47.0487379,46.6546575,47.2142997,49.3242183,50.6451484,49.8603954,50.5531709,50.83749,51.21516,51.1725841,51.7386218,..
Netherlands,NLD,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,88.8672486,..,90.1135947,..,92.1463153,..,91.8725785,89.3183051,87.3496797,89.2052342,85.4723168,85.5128129,85.7285404,85.8905927,85.099748,87.3846556,88.6857153,88.0978759,88.612248,88.8292083,89.4892666,90.3198724,90.8032877,91.4720745,91.0015797,87.3814124,85.6594208,85.3894503,85.406351,..
Netherlands,NLD,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,79.4886382,..,82.9474164,..,89.1892069,..,87.3349389,86.1997246,85.2582544,86.0575358,83.147857,84.1262465,82.3897547,81.174264,80.8269189,83.1360032,82.6381357,82.6172748,81.094418,83.0257199,85.7251642,85.9075606,85.4072786,84.2436994,82.6951793,83.6353658,82.0427251,81.9596634,82.0184513,..
Netherlands,NLD,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,86.6886448,..,87.3126103,..,88.5079539,..,86.9000405,86.3573509,86.3865574,86.2633167,87.4130623,87.7234728,86.7782937,85.7286576,86.0566678,86.4143665,87.4121226,86.8160316,88.3939984,89.3889268,89.5170088,89.0677475,88.2921127,88.6893891,88.4942869,87.5440788,86.7204829,86.5237577,86.3420351,..
New Caledonia,NCL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.0675473,75.1335232,74.9680423,75.9721905,75.6933031,75.6479167,75.6405884,..
New Zealand,NZL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,89.9255632,..,88.1304544,..,85.9508867,..,90.9465182,90.2727673,86.3015654,88.5181312,87.2268499,86.6856334,86.6780697,89.5863681,86.5023949,89.5047285,89.6998415,88.9729832,90.8814351,89.258822,86.779933,86.0992134,84.4641774,84.0805878,84.2310864,82.5086321,83.5496532,84.9223349,87.2960648,..
New Zealand,NZL,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,81.2242184,..,81.9406919,..,80.4006458,..,82.5844482,84.217399,84.7748036,84.2386888,83.1593512,83.1807435,83.5319399,83.7019858,81.9619045,85.9458836,86.2923455,85.2465867,86.5998945,86.6090293,87.3392224,87.6607559,85.9425905,85.9457228,85.3488391,84.0948346,84.205121,84.4623276,83.9530858,..
New Zealand,NZL,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,88.4772792,..,88.352925,..,88.6418858,..,88.5165472,88.4745427,87.5880332,87.8401132,88.1042321,88.0671946,88.4508247,88.4713226,87.8634216,89.435449,88.4971163,87.5105437,88.1732263,88.9144707,89.0720484,88.2745767,87.9658735,87.6651647,87.3697343,86.7460357,86.6018582,86.3529225,85.6627596,..
Nicaragua,NIC,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,27.8344705,..,27.7679642,..,25.4661402,..,25.3333726,25.6663709,30.5668103,32.0706711,34.1402323,34.3341183,33.6979392,35.0483672,35.4785214,35.7622252,36.6817835,37.0573739,36.5433032,36.6623686,36.056526,41.6630439,36.3551589,36.8803361,35.8205845,36.6591506,33.4313286,33.1258883,30.8663765,..
Nicaragua,NIC,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,42.7820004,..,45.0437751,..,48.4182913,..,45.8995954,47.9810965,51.0171581,51.8373319,50.4812405,49.8044052,48.8870558,47.6882559,47.819042,47.7423472,48.4960365,48.9722719,48.5194508,50.0120344,48.5726273,47.0200035,46.1258522,44.584658,44.1213299,40.8782085,39.0651008,38.8923501,39.2327668,..
Nicaragua,NIC,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,46.5401099,..,44.9947557,..,41.6351696,..,46.1935501,48.6352463,47.3846099,47.6396381,46.3233394,45.562215,44.3220203,43.2645052,42.5282916,43.591364,42.6398118,42.6323922,41.3797112,39.6740565,40.2307418,41.2427467,34.496984,34.0156849,33.947145,31.5897313,31.2389514,29.496211,29.0885119,..
Niger,NER,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,25.9220111,..,25.8061034,..,25.8461931,..,31.0137175,30.8836564,35.0959059,36.8706569,35.6642176,35.4352604,36.8520723,38.0651866,37.0491102,37.8143043,39.8709936,38.945293,39.8920029,39.8518529,40.3343135,38.6065315,39.4263789,38.4169834,38.558355,38.9059363,38.7999217,39.4498983,36.3750735,..
Niger,NER,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,30.108705,..,41.0795544,..,41.1519957,..,40.7474477,40.7478924,40.4787106,43.4385725,44.8830501,45.5352078,45.8014152,46.6050385,46.8668819,46.4655923,43.4406969,43.4410975,43.0827551,43.5327989,44.5521278,44.7740033,44.3917814,44.6864988,43.0387654,43.9100702,44.2324538,43.3796331,42.8377492,..
Niger,NER,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,45.082878,..,45.0349462,..,41.5552449,..,43.1520574,43.1331893,45.3102262,45.8060666,46.2160152,46.0726948,45.3307982,45.9078231,46.302246,48.0463408,45.08521,44.6442976,45.0819968,46.9666721,47.1475307,47.326374,47.0778876,47.6855287,48.0281749,46.6559259,45.511452,43.1258455,40.6881335,..
Nigeria,NGA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,30.3691579,..,25.6047975,..,26.6990311,..,21.6606014,24.6492911,30.1132377,30.1507958,31.0124497,32.7538387,31.5697756,29.5565418,29.2210274,29.5352331,32.4814474,32.2468183,30.8288399,33.5709036,33.4681925,34.6017808,34.8939836,32.5216168,32.2041115,30.9230481,30.7911243,34.4678426,31.7683438,..
Nigeria,NGA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,37.9420857,..,38.1036766,..,35.8994439,..,36.637753,36.753173,35.3358806,38.7923199,40.6803087,41.5929031,42.8657608,43.0178005,40.4907662,41.0548122,42.9894119,43.1766928,42.3399905,43.1887847,42.0092749,42.5913838,41.7722226,41.2266686,40.86723,41.0997371,39.1494195,41.8131115,44.8748237,..
Nigeria,NGA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,37.4259376,..,37.4607428,..,35.8696907,..,30.6984888,32.4330076,35.6412479,35.1711651,37.9155787,39.0582696,39.7700027,39.6779581,37.7634498,38.7006948,38.2827467,36.5552671,37.4818397,40.4273328,41.8286386,43.3029229,42.9582287,42.5472027,42.4852923,41.0219609,39.7570843,40.875305,39.6344736,..
North Macedonia,MKD,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,38.705241,..,30.8704851,..,30.890246,..,39.1565367,36.8338552,47.3549288,43.0753078,44.6618757,44.6860563,45.8778911,46.7777662,41.1732977,44.4563271,49.474154,49.7245968,54.0746013,49.9349423,48.971073,49.4017192,51.9896735,49.0421098,49.5459238,49.8085522,51.5563966,51.7750718,50.7116064,..
North Macedonia,MKD,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,45.7867699,..,45.9574403,..,46.6466845,..,49.9236261,50.573243,52.8824109,51.9247639,56.0005469,56.8662575,57.4036371,57.9597059,53.0986497,53.4840259,58.1657248,57.1554486,59.2820953,59.1290211,59.1857383,60.2667493,61.1530795,57.903711,59.6470523,58.3934483,58.3733697,58.0409902,59.0627717,..
North Macedonia,MKD,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,49.2851689,..,48.987052,..,46.2005204,..,46.2300385,44.6200529,51.5543606,50.4777726,48.0578788,50.373517,51.620701,51.9360458,49.7944095,50.3036536,53.6997987,53.5045036,53.6579164,52.1765912,51.4670662,51.5553657,53.0621576,52.0384426,53.9876356,54.9494919,53.8628993,52.2510326,53.0935121,..
Northern Mariana Islands,MNP,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
